,id,who,"utt",system_response
8405,WOZ20288.json,1,"restaurant_name s phone number is restaurant_phone",system_response
8406,WOZ20288.json,0,"thank you , goodbye .",GOODBYE
8407,WOZ20288.json,1,"you are welcome , goodbye .",system_response
8408,WOZ20289.json,0,"is there any where that serves value_food fish and chips value_area here ?",INFORM_TYPE-value_food-value_area
8409,WOZ20289.json,1,"there are a lot of restaurant -s that serve value_food food . do you have a specific area or price range in mind ?",system_response
8410,WOZ20289.json,0,"i would like something downtown and value_pricerange -ly priced",INFORM_TYPE-value_pricerange
8411,WOZ20289.json,1,"we do not have any restaurant downtown , would you like me search in a different area ?",system_response
8412,WOZ20289.json,0,"any area is fine , really . it should be value_pricerange -ly priced however .",INFORM_TYPE-value_pricerange
8413,WOZ20289.json,1,"i found 4 value_food restaurant -s in value_area and 1 in value_area . which area would be more convenient ?",system_response
8414,WOZ20289.json,0,"value_area , please .",INFORM_TYPE_CHANGE-value_area
8415,WOZ20289.json,1,"i found restaurant_name , a value_pricerange value_food restaurant in the value_area . do you like the address and phone number ?",system_response
8416,WOZ20289.json,0,"yes , i would like the address and phone number , please .",ASK_INFO-address-phone
8417,WOZ20289.json,1,"the address is restaurant_address and the phone number is restaurant_phone .",system_response
8418,WOZ20289.json,0,"thank you . goodbye .",GOODBYE
8419,WOZ20289.json,1,"thank you , have a nice day !",system_response
8420,WOZ20290.json,0,"please find a value_pricerange restaurant in the value_area part of town .",INFORM_TYPE-value_pricerange-value_area
8421,WOZ20290.json,1,"restaurant_name is a value_pricerange restaurant in the value_area part of town . would you like their location ?",system_response
8422,WOZ20290.json,0,"could i have their phone number please and type of cuisine they serve ?",ASK_INFO-phone
8423,WOZ20290.json,1,"they serve value_food food and their phone number is restaurant_phone .",system_response
8424,WOZ20290.json,0,"that sounds good . thank you for your help .",GOODBYE
8425,WOZ20290.json,1,"thank you ! goodbye .",system_response
8426,WOZ20291.json,0,"i am looking for a value_food restaurant .",INFORM_TYPE-value_food
8427,WOZ20291.json,1,"there are 2 value_food restaurant -s listed . do you have a preference of area ? value_area or value_area part of town ?",system_response
8428,WOZ20291.json,0,"i do not care .",INFORM_TYPE
8429,WOZ20291.json,1,"restaurant_name is a value_food restaurant in the value_area part of town , and it is in the value_pricerange price range . is that price range okay for you ?",system_response
8430,WOZ20291.json,0,"are there any other value_food place -s available ?",ANYTHING_ELSE-value_food
8431,WOZ20291.json,1,"restaurant_name is a nice place that serves value_food food in the value_pricerange price range and is in the value_area part of town .",system_response
8432,WOZ20291.json,0,"that sounds great ! may i have their address and postcode , please ?",ASK_INFO-address-postcode
8433,WOZ20291.json,1,"restaurant_name s address is restaurant_address , their postcode is restaurant_postcode",system_response
8434,WOZ20291.json,0,"please give me the address and postcode",ASK_INFO-address-postcode
8435,WOZ20291.json,1,"restaurant_name is located at restaurant_address and their postcode is restaurant_postcode . may i help you with anything else ?",system_response
8436,WOZ20291.json,0,"that s it . thank you , goodbye",GOODBYE
8437,WOZ20291.json,1,"you are welcome . goodbye .",system_response
8438,WOZ20292.json,0,"hello , i am looking for a restaurant that serves value_food food .",INFORM_TYPE-value_food
8439,WOZ20292.json,1,"there are no restaurant -s serving value_food food .",system_response
8440,WOZ20292.json,0,"how about value_food food ?",INFORM_TYPE_CHANGE-value_food
8441,WOZ20292.json,1,"3 restaurant -s serve value_food food . do you have a price preference ?",system_response
8442,WOZ20292.json,0,"i do not care",INFORM_TYPE
8443,WOZ20292.json,1,"restaurant_name is a value_food restaurant , in the value_pricerange price range and in the value_area of town . do you want the address and phone number ?",system_response
8444,WOZ20292.json,0,"address , please .",ASK_INFO
8445,WOZ20292.json,1,"restaurant_name is located at restaurant_address .",system_response
8446,WOZ20292.json,0,"thank you goodbye",GOODBYE
8447,WOZ20292.json,1,"you are welcome . goodbye .",system_response
8448,WOZ20293.json,0,"i am looking for the phone number and address of a restaurant that serves value_food food ?",ASK_INFO-address-phone
8449,WOZ20293.json,1,"there are a number of restaurant -s that serve value_food food , can you narrow down the area or price range ?",system_response
8450,WOZ20293.json,0,"i do not care . give me the address and phone number of 1 of them .",ASK_INFO-address-phone
8451,WOZ20293.json,1,"restaurant_name serves value_food food and it is in the value_pricerange price range . the phone number is restaurant_phone and the address is restaurant_address .",system_response
8452,WOZ20293.json,0,"great ! thank you",GOODBYE
8453,WOZ20293.json,1,"thank you and have a great day !",system_response
8454,WOZ20294.json,0,"i want to find a restaurant serving value_food food . i do not care about the price range",INFORM_TYPE-value_food
8455,WOZ20294.json,1,"i am sorry , but the system does not have info for what you are looking for . is there a different type of food you may want ?",system_response
8456,WOZ20294.json,0,"yes , value_food food",INFORM_TYPE_CHANGE-value_food
8457,WOZ20294.json,1,"there are 3 restaurant -s serving value_food food , which area of town are you interested in ?",system_response
8458,WOZ20294.json,0,"i do not care .",INFORM_TYPE
8459,WOZ20294.json,1,"restaurant_name serves value_food food",system_response
8460,WOZ20294.json,0,"can i have the address please ?",ASK_INFO-address
8461,WOZ20294.json,1,"restaurant_name address is restaurant_address .",system_response
8462,WOZ20294.json,0,"thank you , goodbye .",GOODBYE
8463,WOZ20294.json,1,"you are welcome . goodbye .",system_response
8464,WOZ20294.json,0,"goodbye .",GOODBYE
8465,WOZ20294.json,1,"have a good day .",system_response
8466,WOZ20295.json,0,"hello , i am looking for a value_pricerange restaurant that serves value_food food .",INFORM_TYPE-value_pricerange-value_food
8467,WOZ20295.json,1,"no matches found for value_pricerange value_food food",system_response
8468,WOZ20295.json,0,"how about value_food food ?",INFORM_TYPE_CHANGE-value_food
8469,WOZ20295.json,1,"what area would you like the restaurant to be in ?",system_response
8470,WOZ20295.json,0,"i do not care .",INFORM_TYPE
8471,WOZ20295.json,1,"restaurant_name is a value_pricerange value_food restaurant in the cambridge area",system_response
8472,WOZ20295.json,0,"address and phone number please",ASK_INFO-phone
8473,WOZ20295.json,1,"restaurant_name in the value_area of the city . they are located at restaurant_address and their phone number is restaurant_phone .",system_response
8474,WOZ20295.json,0,"thank you , goodbye .",GOODBYE
8475,WOZ20295.json,1,"thank you and have a great day !",system_response
8476,WOZ20296.json,0,"i want something in the value_area part of town with value_food food .",INFORM_TYPE-value_area-value_food
8477,WOZ20296.json,1,"there are no restaurant -s matching your requests . would you care for a different restaurant ?",system_response
8478,WOZ20296.json,0,"are there any value_food restaurant -s in the value_area part of town ?",INFORM_TYPE_CHANGE-value_food-value_area
8479,WOZ20296.json,1,"yes there is 1 , its name is restaurant_name .",system_response
8480,WOZ20296.json,0,"great , can you please give me its address and phone number ?",ASK_INFO-address-phone
8481,WOZ20296.json,1,"restaurant_name is located at restaurant_address and their phone number is restaurant_phone . can i help you with anything else today ?",system_response
8482,WOZ20296.json,0,"thank you goodbye .",GOODBYE
8483,WOZ20296.json,1,"thank you , and enjoy your meal !",system_response
8484,WOZ20296.json,0,"thanks !",GOODBYE
8485,WOZ20296.json,1,"goodbye .",system_response
8486,WOZ20297.json,0,"where'a a restaurant on the value_area part f town ?",INFORM_TYPE-value_area
8487,WOZ20297.json,1,"what type of food would you like ?",system_response
8488,WOZ20297.json,0,"it does not matter",INFORM_TYPE
8489,WOZ20297.json,1,"the restaurant_name is located in city value_area",system_response
8490,WOZ20297.json,0,"are there any restaurant -s located not in the city value_area but in the value_area part of town ?",INFORM_TYPE_CHANGE-value_area-value_area
8491,WOZ20297.json,1,"there are a few restaurant -s in the value_area part of town . are you looking for a certain price range ?",system_response
8492,WOZ20298.json,0,"i need a value_food restaurant",INFORM_TYPE-value_food
8493,WOZ20298.json,1,"what area would you like ?",system_response
8494,WOZ20298.json,0,"value_area part of town .",INFORM_TYPE-value_area
8495,WOZ20298.json,1,"i am sorry , there are no value_food restaurant -s in the value_area part of town .",system_response
8496,WOZ20298.json,0,"is there an value_food restaurant in the value_area part of town ?",INFORM_TYPE_CHANGE-value_food-value_area
8497,WOZ20298.json,1,"yes , there are 4 value_food restaurant -s in the value_area part of town . what price range would you like ?",system_response
8498,WOZ20299.json,0,"i want to find a value_pricerange restaurant in the value_area part of town .",INFORM_TYPE-value_pricerange-value_area
8499,WOZ20299.json,1,"restaurant_name is an inexpensive value_food restaurant in the value_area part of town .",system_response
8500,WOZ20299.json,0,"are there any other place -s ?",ANYTHING_ELSE
8501,WOZ20299.json,1,"restaurant_name is a value_pricerange value_food restaurant in the value_area . would you like their information ?",system_response
8502,WOZ20299.json,0,"sorry what is the food type of that restaurant ?",ASK_INFO
8503,WOZ20299.json,1,"they serve value_food food .",system_response
8504,WOZ20299.json,0,"what is the price range ?",ASK_INFO
8505,WOZ20299.json,1,"they are in the value_pricerange price range .",system_response
8506,WOZ20299.json,0,"that sounds yummy . what is their address and phone number ?",ASK_INFO-address-phone
8507,WOZ20299.json,1,"restaurant_name s address is restaurant_address and the phone number is restaurant_phone . is there anything else i can help you with ?",system_response
8508,WOZ20299.json,0,"no thank you . bye bye !",GOODBYE
8509,WOZ20299.json,1,"you are welcome . goodbye .",system_response
8510,WOZ20300.json,0,"i am looking for a value_pricerange restaurant .",INFORM_TYPE-value_pricerange
8511,WOZ20300.json,1,"what type of food would you like ?",system_response
8512,WOZ20300.json,0,"i dont care",INFORM_TYPE
8513,WOZ20300.json,1,"there are 22 results . is there an area that you would prefer ?",system_response
8514,WOZ20300.json,0,"yes , in the value_area part of town please .",INFORM_TYPE-value_area
8515,WOZ20300.json,1,"there are 2 results . restaurant_name serves value_food food and restaurant_name serves value_food food .",system_response
8516,WOZ20300.json,0,"what is the address and phone number of 1 of them ?",ASK_INFO-address-phone
8517,WOZ20300.json,1,"restaurant_name is located at restaurant_address and the phone number is restaurant_phone .",system_response
8518,WOZ20300.json,0,"is there anything else ?",ANYTHING_ELSE
8519,WOZ20300.json,1,"would you prefer information on restaurant_name ? it s the only other value_pricerange restaurant in that area .",system_response
8520,WOZ20300.json,0,"yes , please .",INFORM_TYPE
8521,WOZ20300.json,1,"restaurant_name s phone number is restaurant_phone and you can find them at restaurant_address .",system_response
8522,WOZ20300.json,0,"thank you . goodbye .",GOODBYE
8523,WOZ20300.json,1,"thank you and have a great day !",system_response
8524,WOZ20301.json,0,"i would like to find a value_pricerange restaurant . it should be in the value_area side of town .",INFORM_TYPE-value_pricerange-value_area
8525,WOZ20301.json,1,"what type of food do you want ?",system_response
8526,WOZ20301.json,0,"no preference for food type , thank you .",GOODBYE
8527,WOZ20301.json,1,"great ! restaurant_name and restaurant_name are both value_pricerange and located in the value_area part of town .",system_response
8528,WOZ20301.json,0,"great ! restaurant_name and restaurant_name are both value_pricerange and located in the value_area part of town .",INFORM_TYPE-restaurant_name-restaurant_name-value_pricerange-value_area
8529,WOZ20301.json,1,"which 1 do you prefer ? restaurant_name or restaurant_name ?",system_response
8530,WOZ20301.json,0,"restaurant_name , give me their address please .",ASK_INFO-address
8531,WOZ20301.json,1,"it s restaurant_address . would you like the phone number ?",system_response
8532,WOZ20301.json,0,"no , thank you . goodbye !",GOODBYE
8533,WOZ20301.json,1,"thank you and goodbye !",system_response
8534,WOZ20302.json,0,"a value_pricerange -ly priced restaurant in the value_area , please .",INFORM_TYPE-value_pricerange-value_area
8535,WOZ20302.json,1,"there are 2 restaurant -s in the value_area area , restaurant_name and restaurant_name which serves value_food . would you like more information ?",system_response
8536,WOZ20302.json,0,"i would like the address and phone number for 1 of those restaurant -s please .",ASK_INFO-address-phone
8537,WOZ20302.json,1,"restaurant_name is at restaurant_address and its number is restaurant_phone .",system_response
8538,WOZ20302.json,0,"what is the postcode ?",ASK_INFO-postcode
8539,WOZ20302.json,1,"the postcode for restaurant_name is restaurant_postcode",system_response
8540,WOZ20302.json,0,"thank you , that'll be all !",GOODBYE
8541,WOZ20302.json,1,"thank you and goodbye .",system_response
8542,WOZ20303.json,0,"are there any value_pricerange -ly priced restaurant -s in the southern part of town ?",INFORM_TYPE-value_pricerange
8543,WOZ20303.json,1,"yes , there are 2 . restaurant_name serves value_food food while restaurant_name serves value_food food . would you like any additional info on those or help finding something else ?",system_response
8544,WOZ20303.json,0,"what are the address and phone number of 1 of them ?",ASK_INFO-address-phone
8545,WOZ20303.json,1,"restaurant_name is at restaurant_address with phone number restaurant_phone",system_response
8546,WOZ20303.json,0,"excellent , thank you . goodbye !",GOODBYE
8547,WOZ20303.json,1,"have a wonderful day ! goodbye !",system_response
8548,WOZ20304.json,0,"hi ! i am searching for a panasian restaurant in the value_area part of town .",INFORM_TYPE-value_area
8549,WOZ20304.json,1,"there are no restaurant -s matching your request . would you like to find another restaurant ?",system_response
8550,WOZ20304.json,0,"are there any value_food restaurant -s in the value_area part of town ?",INFORM_TYPE-value_food-value_area
8551,WOZ20304.json,1,"restaurant_name is an value_food 1 in the value_area part of town .",system_response
8552,WOZ20304.json,0,"what is the phone number of restaurant_name ?",ASK_INFO-phone
8553,WOZ20304.json,1,"the phone number is restaurant_phone .",system_response
8554,WOZ20304.json,0,"thank you . goodbye .",GOODBYE
8555,WOZ20304.json,1,"thank you . goodbye .",system_response
8556,WOZ20305.json,0,"i am looking for an value_pricerange value_food restaurant .",INFORM_TYPE-value_pricerange-value_food
8557,WOZ20305.json,1,"there are 2 restaurant -s that fulfill your inquiry , restaurant_name in the value_area and restaurant_name in the value_area . would you like more information on either ?",system_response
8558,WOZ20305.json,0,"can i get the address of 1 place ?",ASK_INFO-address
8559,WOZ20305.json,1,"restaurant_name is located at restaurant_address .",system_response
8560,WOZ20305.json,0,"that s it . thank you , goodbye",GOODBYE
8561,WOZ20305.json,1,"you are welcome and thank you .",system_response
8562,WOZ20306.json,0,"i would like something value_pricerange -ly priced please .",INFORM_TYPE-value_pricerange
8563,WOZ20306.json,1,"do you care what type of food ?",system_response
8564,WOZ20306.json,0,"no , the type of food does not matter .",INFORM_TYPE
8565,WOZ20306.json,1,"restaurant_name serves value_food food in the value_pricerange price range .",system_response
8566,WOZ20306.json,0,"what is the phone number ?",ASK_INFO-phone
8567,WOZ20306.json,1,"the phone number for restaurant_name is restaurant_phone .",system_response
8568,WOZ20306.json,0,"thank you for giving me the information . goodbye .",GOODBYE
8569,WOZ20306.json,1,"goodbye .",system_response
8570,WOZ20307.json,0,"i would like a value_pricerange -ly priced restaurant in the value_area part of town",INFORM_TYPE-value_pricerange-value_area
8571,WOZ20307.json,1,"there are 2 value_pricerange -ly priced restaurant -s in the value_area . may i suggest restaurant_name , which is value_food ?",system_response
8572,WOZ20307.json,0,"what is the phone number and food of 1 of them ?",ASK_INFO-phone
8573,WOZ20307.json,1,"restaurant_name serves value_food food , it is in the value_pricerange price range , and it is on the value_area part of town . the phone number is restaurant_phone .",system_response
8574,WOZ20307.json,0,"thank you , goodbye !",GOODBYE
8575,WOZ20307.json,1,"thank you , goodbye !",system_response
8576,WOZ20308.json,0,"is there a value_pricerange priced restaurant ?",INFORM_TYPE-value_pricerange
8577,WOZ20308.json,1,"i found several . do you have a preference on location ?",system_response
8578,WOZ20308.json,0,"yes , in the value_area part of town .",INFORM_TYPE-value_area
8579,WOZ20308.json,1,"there are 3 results with your preferences of value_area area and value_pricerange price range .",system_response
8580,WOZ20308.json,0,"what is the address of 1 of them ?",ASK_INFO-address
8581,WOZ20308.json,1,"restaurant_address",system_response
8582,WOZ20308.json,0,"excellent , thanks !",GOODBYE
8583,WOZ20308.json,1,"is there anything else i can help you with ?",system_response
8584,WOZ20308.json,0,"that s it , goodbye",GOODBYE
8585,WOZ20308.json,1,"you are welcome goodbye",system_response
8586,WOZ20309.json,0,"i would like to find a value_food restaurant in any area . i would like the address , phone , and price range .",ASK_INFO-address-phone
8587,WOZ20309.json,1,"restaurant_name is a restaurant serving value_food food and in the value_pricerange price range . the phone number is restaurant_phone and the address is restaurant_address .",system_response
8588,WOZ20309.json,0,"thank you , goodbye .",GOODBYE
8589,WOZ20309.json,1,"you are welcome . goodbye .",system_response
8590,WOZ20309.json,0,"goodbye .",GOODBYE
8591,WOZ20309.json,1,"thank you . goodbye !",system_response
8592,WOZ20310.json,0,"i want to find a value_pricerange restaurant in the value_area part of town .",INFORM_TYPE-value_pricerange-value_area
8593,WOZ20310.json,1,"restaurant_name serves value_food food , is in the value_area part of town and is in the value_pricerange price range .",system_response
8594,WOZ20310.json,0,"is there anything else ? i also want its phone number .",ANYTHING_ELSE
8595,WOZ20310.json,1,"restaurant_name is an value_food restaurant , it is in the value_pricerange price range , and it is on the value_area side of town . the phone number is restaurant_phone .",system_response
8596,WOZ20310.json,0,"okay , thank you for that .",GOODBYE
8597,WOZ20310.json,1,"thank you and goodbye",system_response
8598,WOZ20311.json,0,"i am looking for a restaurant in the value_area of town that serves value_food food .",INFORM_TYPE-value_area-value_food
8599,WOZ20311.json,1,"restaurant_name would fit the bill .",system_response
8600,WOZ20311.json,0,"what is the address , phone number , and price range ?",ASK_INFO-address-phone
8601,WOZ20311.json,1,"it s pretty value_pricerange . it s at restaurant_address , and you can call them at restaurant_phone . anything else i can help you with ?",system_response
8602,WOZ20311.json,0,"no , that will be all . thanks !",GOODBYE
8603,WOZ20311.json,1,"you are welcome !",system_response
8604,WOZ20312.json,0,"i am looking for an value_pricerange restaurant that serves value_food food . please also provide the phone number .",ASK_INFO-phone
8605,WOZ20312.json,1,"i do not show an value_pricerange value_food restaurant . can i look for something else ?",system_response
8606,WOZ20312.json,0,"how about value_food food ?",INFORM_TYPE_CHANGE-value_food
8607,WOZ20312.json,1,"restaurant_name is a value_food restaurant located in the value_area part of town and is in the value_pricerange price range . is there anything else i can help you with today ?",system_response
8608,WOZ20312.json,0,"yes , could i have their phone number ?",ASK_INFO-phone
8609,WOZ20312.json,1,"the phone number for restaurant_name is restaurant_phone .",system_response
8610,WOZ20312.json,0,"thank you ! goodbye !",GOODBYE
8611,WOZ20312.json,1,"thank you for using the cambridge restaurant system . goodbye .",system_response
8612,WOZ20313.json,0,"looking for someone that serves value_food food ?",INFORM_TYPE-value_food
8613,WOZ20313.json,1,"no restaurant -s serving value_food food can be found . may i find another type restaurant for you ?",system_response
8614,WOZ20313.json,0,"how about value_food food ?",INFORM_TYPE_CHANGE-value_food
8615,WOZ20313.json,1,"restaurant_name serves value_food food and is in the value_area part of town and has a value_pricerange price range .",system_response
8616,WOZ20314.json,0,"value_food in the value_area",INFORM_TYPE-value_food-value_area
8617,WOZ20314.json,1,"there are 2 value_food restaurant -s , restaurant_name and restaurant_name .",system_response
8618,WOZ20314.json,0,"what is the address , phone number , and price range of 1 of them ?",ASK_INFO-address-phone
8619,WOZ20314.json,1,"restaurant_name is an value_food restaurant on the value_area part of town and it is in the value_pricerange price range . the phone number is restaurant_phone and the address is restaurant_address .",system_response
8620,WOZ20314.json,0,"thank you goodbye .",GOODBYE
8621,WOZ20314.json,1,"you are welcome . goodbye .",system_response
8622,WOZ20315.json,0,"i want a value_pricerange value_food restaurant . give me their address , phone number , and area , please .",ASK_INFO-address-phone
8623,WOZ20315.json,1,"restaurant_name is a value_pricerange value_food restaurant in the value_area area . the phone number is restaurant_phone and the address is restaurant_address",system_response
8624,WOZ20315.json,0,"thank you , goodbye",GOODBYE
8625,WOZ20315.json,1,"you are welcome , goodbye .",system_response
8626,WOZ20316.json,0,"i am looking for a value_pricerange priced restaurant in the value_area part of town .",INFORM_TYPE-value_pricerange-value_area
8627,WOZ20316.json,1,"restaurant_name is an value_food restaurant located in the value_area part of town in the value_pricerange price range .",system_response
8628,WOZ20316.json,0,"may i have the address and phone number ?",ASK_INFO-address-phone
8629,WOZ20316.json,1,"the address is restaurant_address , and the phone number is restaurant_phone .",system_response
8630,WOZ20316.json,0,"thank you and goodbye !",GOODBYE
8631,WOZ20316.json,1,"goodbye",system_response
8632,WOZ20317.json,0,"i am looking for value_food food . i would like the restaurant name and address .",ASK_INFO-address
8633,WOZ20317.json,1,"there is a value_food restaurant called restaurant_name at restaurant_address .",system_response
8634,WOZ20317.json,0,"thank you , goodbye .",GOODBYE
8635,WOZ20317.json,1,"goodbye .",system_response
8636,WOZ20318.json,0,"i would like a value_pricerange value_food restaurant , please .",INFORM_TYPE-value_pricerange-value_food
8637,WOZ20318.json,1,"what part of town would you like to dine in ?",system_response
8638,WOZ20318.json,0,"i do not care",INFORM_TYPE
8639,WOZ20318.json,1,"i am sorry , but our only value_food restaurant is value_pricerange . would you like more information or could i search for another type of restaurant for you ?",system_response
8640,WOZ20318.json,0,"is there any value_pricerange value_food location -s ?",INFORM_TYPE_CHANGE-value_pricerange-value_food
8641,WOZ20318.json,1,"restaurant_name is a value_pricerange value_food restaurant .",system_response
8642,WOZ20318.json,0,"may i get the phone number of thank binh , please ?",ASK_INFO-phone
8643,WOZ20318.json,1,"the phone number for restaurant_name is restaurant_phone . may i help you with anything else today ?",system_response
8644,WOZ20318.json,0,"no , i believe that it s . thanks for your help .",GOODBYE
8645,WOZ20318.json,1,"you are welcome .",system_response
8646,WOZ20319.json,0,"i would like a value_pricerange -ly priced restaurant in the value_area part of town",INFORM_TYPE-value_pricerange-value_area
8647,WOZ20319.json,1,"restaurant_name serves value_food food and is located in the value_area part of town and is in the value_pricerange price range .",system_response
8648,WOZ20319.json,0,"can you give me their address and phone number ?",ASK_INFO-address-phone
8649,WOZ20319.json,1,"the phone number for restaurant_name is restaurant_phone and the address is restaurant_address . anything else i can help you find today ?",system_response
8650,WOZ20319.json,0,"thank you goodbye .",GOODBYE
8651,WOZ20319.json,1,"thank you and have a great day !",system_response
8652,WOZ20320.json,0,"i am looking for and value_pricerange restaurant in the value_area part of town . restaurant_name for address , phone number and type of food .",ASK_INFO-address-phone
8653,WOZ20320.json,1,"restaurant_name is an value_pricerange value_food restaurant in the value_area part of town . their address is restaurant_address and their phone number is restaurant_phone",system_response
8654,WOZ20320.json,0,"thank you goodbye",GOODBYE
8655,WOZ20320.json,1,"you are welcome .",system_response
8656,WOZ20321.json,0,"looking for a restaurant in the value_area side of town",INFORM_TYPE-value_area
8657,WOZ20321.json,1,"it looks like there are 9 restaurant -s in the value_area side of town . do you have a preference for the price range ?",system_response
8658,WOZ20321.json,0,"yes value_pricerange restaurant please",INFORM_TYPE-value_pricerange
8659,WOZ20321.json,1,"restaurant_name is in the value_pricerange price range and located in the value_area part of town .",system_response
8660,WOZ20321.json,0,"may i have the address and phone number please ?",ASK_INFO-address-phone
8661,WOZ20321.json,1,"restaurant_name is located at restaurant_address and the phone number is restaurant_phone . is there anything else i can help you with ?",system_response
8662,WOZ20321.json,0,"yes , i would like the postcode too please .",ASK_INFO-postcode
8663,WOZ20321.json,1,"the post code for the restaurant_name is restaurant_postcode . is there anything else i can help you with ?",system_response
8664,WOZ20321.json,0,"that is all . thank you .",GOODBYE
8665,WOZ20321.json,1,"thank you , goodbye",system_response
8666,WOZ20322.json,0,"i would like a value_pricerange -ly price -s restaurant in the value_area part of town . i would like the phone number and postcode , please .",ASK_INFO-phone-postcode
8667,WOZ20322.json,1,"we have 3 matching your request in the value_area part of town . do you prefer value_food or value_food ?",system_response
8668,WOZ20322.json,0,"i do not care .",INFORM_TYPE
8669,WOZ20322.json,1,"there is restaurant_name , their phone number is restaurant_address and postal code is restaurant_postcode .",system_response
8670,WOZ20323.json,0,"hello , i am looking for a restaurant on the value_area side of town that serves value_food food .",INFORM_TYPE-value_area-value_food
8671,WOZ20323.json,1,"there are no restaurant -s matching your request . may i help you find a different 1 ?",system_response
8672,WOZ20323.json,0,"ok , how about an value_food restaurant ?",INFORM_TYPE_CHANGE-value_food
8673,WOZ20323.json,1,"there are 2 value_food restaurant -s in the value_area area . restaurant_name is in the value_pricerange price range . restaurant_name is in the value_pricerange price range .",system_response
8674,WOZ20323.json,0,"what is the phone number for restaurant_name ?",ASK_INFO-phone
8675,WOZ20323.json,1,"the phone number for restaurant_name is restaurant_phone .",system_response
8676,WOZ20323.json,0,"thank you , goodbye",GOODBYE
8677,WOZ20323.json,1,"thank you , goodbye .",system_response
8678,WOZ20324.json,0,"is there a restaurant on the value_area side of town ?",INFORM_TYPE-value_area
8679,WOZ20324.json,1,"there are several restaurant -s in the value_area part of town . do you have a preference of price range or type of food ?",system_response
8680,WOZ20324.json,0,"i do not care .",INFORM_TYPE
8681,WOZ20324.json,1,"restaurant_name is an value_pricerange restaurant on the value_area side of town .",system_response
8682,WOZ20324.json,0,"i would like a restaurant serving value_food food in the value_area part of town .",INFORM_TYPE-value_food-value_area
8683,WOZ20324.json,1,"i am sorry but there are no value_food serving restaurant -s in that area . would you like to expand your search ?",system_response
8684,WOZ20324.json,0,"how about value_food food ?",INFORM_TYPE_CHANGE-value_food
8685,WOZ20324.json,1,"the restaurant_name restaurant has a value_pricerange price range .",system_response
8686,WOZ20324.json,0,"what is the address , phone number , and price range ?",ASK_INFO-address-phone
8687,WOZ20324.json,1,"it s address is restaurant_address , and phone number is restaurant_phone .",system_response
8688,WOZ20324.json,0,"thank you goodbye .",GOODBYE
8689,WOZ20324.json,1,"goodbye .",system_response
8690,WOZ20325.json,0,"i need a value_area restaurant with some value_food food .",INFORM_TYPE-value_area-value_food
8691,WOZ20325.json,1,"is there a specific price range you are looking for ?",system_response
8692,WOZ20325.json,0,"no , any price range is fine .",INFORM_TYPE
8693,WOZ20325.json,1,"i am sorry , but there are no value_food restaurant -s in the value_area part of town .",system_response
8694,WOZ20325.json,0,"how about value_food ?",INFORM_TYPE_CHANGE-value_food
8695,WOZ20325.json,1,"restaurant_name is an value_food restaurant in the value_area part of town . would you like their location ?",system_response
8696,WOZ20325.json,0,"phone number and postcode , please .",ASK_INFO-phone-postcode
8697,WOZ20325.json,1,"the postcode is restaurant_postcode and the phone number is restaurant_phone",system_response
8698,WOZ20325.json,0,"thank you goodbye .",GOODBYE
8699,WOZ20325.json,1,"okay thank you",system_response
8700,WOZ20325.json,0,"thank you goodbye .",GOODBYE
8701,WOZ20325.json,1,"thank you goodbye",system_response
8702,WOZ20326.json,0,"i need an value_pricerange restaurant",INFORM_TYPE-value_pricerange
8703,WOZ20326.json,1,"what kind of food are you interested in ?",system_response
8704,WOZ20326.json,0,"i would like value_food food",INFORM_TYPE-value_food
8705,WOZ20326.json,1,"no restaurant -s matching your queries have been found . would you like to search for another food type ?",system_response
8706,WOZ20326.json,0,"is there any restaurant -s severing value_food food .",INFORM_TYPE_CHANGE-value_food
8707,WOZ20326.json,1,"restaurant_name is an value_pricerange restaurant that serves value_food food .",system_response
8708,WOZ20326.json,0,"is that value_pricerange ?",ASK_INFO
8709,WOZ20326.json,1,"yes , it is listed as value_pricerange in my database . would you like more information on it ?",system_response
8710,WOZ20326.json,0,"yes , i would like to have the phone number and postcode please .",ASK_INFO-phone-postcode
8711,WOZ20326.json,1,"phone number is restaurant_phone , postcode is restaurant_postcode .",system_response
8712,WOZ20327.json,0,"i am looking for a value_pricerange restaurant in the value_area part of town .",INFORM_TYPE-value_pricerange-value_area
8713,WOZ20327.json,1,"there are 2 value_pricerange restaurant -s in the value_area part of town . do you prefer value_food or value_food food ?",system_response
8714,WOZ20327.json,0,"i do not have a preference .",INFORM_TYPE
8715,WOZ20327.json,1,"the 2 restaurant -s are restaurant_name and restaurant_name .",system_response
8716,WOZ20327.json,0,"restaurant_name serves value_food food . it is in the value_area part of town .",INFORM_TYPE-restaurant_name-value_food-value_area
8717,WOZ20327.json,1,"do you need the address ?",system_response
8718,WOZ20327.json,0,"of course !",INFORM_TYPE
8719,WOZ20327.json,1,"it is at restaurant_address . do you need any other information .",system_response
8720,WOZ20327.json,0,"no , thank you . that is all .",GOODBYE
8721,WOZ20327.json,1,"ok . thank you and goodbye .",system_response
8722,WOZ20328.json,0,"is there any restaurant -s on the value_area part of town ?",INFORM_TYPE-value_area
8723,WOZ20328.json,1,"yes , restaurant_name is a nice restaurant in the value_area part of town .",system_response
8724,WOZ20328.json,0,"i want a restaurant serving value_food food ? what is the address and price range ?",ASK_INFO-address
